UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Fresh Bantam,@freshbantam,2022-05-09T20:56:11.000Z,"Fresh Bantam
@freshbantam
·
May 10, 2022"," 09/05/2022
 19:45pm
 Hillsborough
 English Football League One Play-Off Semi Final Leg 2
 Sheffield Wednesday 1-1 Sunderland (1-2 aggr.)
 £20
 32978
#groundhopping
@swfc
 @SunderlandAFC
 @EFL
2
32",🐓 📆 🕒 🏟 🏆 ⚽ 🎟 👥,,2,32,"['https://pbs.twimg.com/media/FSWDowWXoAA_YhT?format=jpg&name=small', 'https://pbs.twimg.com/media/FSWDpHOWUAEmQAa?format=jpg&name=small', 'https://pbs.twimg.com/media/FSWDpjfXwAA51z-?format=jpg&name=small', 'https://pbs.twimg.com/media/FSWDqIsXIAEGAFI?format=jpg&name=small']",https://twitter.com/freshbantam/status/1523768820652945408
beIN SPORTS,@beINSPORTS_AUS,2022-05-09T21:52:49.000Z,"beIN SPORTS
@beINSPORTS_AUS
·
May 10, 2022"," @SunderlandAFC
 is off to Wembley, nabbing a most dramatic of late draws at 
@swfc
 to seal a 2-1 aggregate win in their 
@EFL
 League One play-off semi-final tie! #SHWSUN highlights 
beinsports.com
Sunderland edges closer to Championship with Owls win
A late goal to Patrick Roberts helped Sunderland a 1-1 draw at Sheffield Wednesday, sealing a 2-1 aggregate
1
2",👇,,1,2,[],https://twitter.com/beINSPORTS_AUS/status/1523783072201682944
Sporting Index,@sportingindex,2022-05-09T17:00:02.000Z,"Sporting Index
@sportingindex
·
May 10, 2022"," LEAGUE ONE PLAY-OFF SPECIAL:

Back home at Hillsborough, can the Owls overturn Sunderland's first leg lead?

 Get Sheffield Wednesday to win and over 2.5 goals at 11/4.

18+ | http://BeGambleAware.org | Losses may exceed deposit.

#EFL
sportingindex.com
 LEAGUE ONE PLAY-OFF SPECIAL:",⚡ 🦉 ⚡,,,,['https://pbs.twimg.com/media/FSUKK_BXMAAB4SF?format=jpg&name=900x900'],https://twitter.com/sportingindex/status/1523709389831655424
beIN SPORTS Türkiye,@beINSPORTS_TR,2022-05-09T20:42:41.000Z,"beIN SPORTS Türkiye
@beINSPORTS_TR
·
May 10, 2022"," Sunderland, play-off finali için kapıyı 90+3'te araladı! #EFL
This video is not available in your location.
4
5
84",🏆,4,5,84,[],https://twitter.com/beINSPORTS_TR/status/1523765423216467977
EFL Türkiye,@EFLTUR,2022-05-09T21:15:27.000Z,"EFL Türkiye
@EFLTUR
·
May 10, 2022","EFL League One'da play-off finalinin ismi belli oldu! Sheffield Wednesday ile 1-1 beraber kalan Sunderland, ilk maç avantajını kullanarak finale çıktı.

Finalin ismi Wycombe v Sunderland oldu. Final 21 Mayıs Cumartesi günü Wembley'de.
8",,,,8,['https://pbs.twimg.com/media/FSWIEyeXwAAp-Lv?format=jpg&name=medium'],https://twitter.com/EFLTUR/status/1523773668647915520
Eren Yeager・ホセ,@DavidJxse15,2022-05-09T21:05:02.000Z,"Eren Yeager・ホセ
@DavidJxse15
·
May 10, 2022","AFC Sunderland se classificou pra final do Play-Off da EFL League One, o outro finalista é o Wycombe Wanderers que eliminou o MK Dons
1
1",✨ ⚔ ⛓,1,,1,['https://pbs.twimg.com/media/FSWFsSKXwAIFqtQ?format=jpg&name=900x900'],https://twitter.com/DavidJxse15/status/1523771047371489281
The Sports Zone,@TheSportsZonee,2022-05-09T08:42:35.000Z,"The Sports Zone
@TheSportsZonee
·
May 9, 2022",Quiz! Can you name every EFL play-off winner ever? https://thesportszone.co.uk/quiz-can-you-name-every-efl-play-off-winner-ever/…,,,,,[],https://twitter.com/TheSportsZonee/status/1523584204470161413
Mikrofon Başında Kim Var,@KimdeMikrofon,2022-05-09T15:29:40.000Z,"Mikrofon Başında Kim Var
@KimdeMikrofon
·
May 9, 2022"," İngiltere EFL League One Play-off -  Yarı Final / 2. Maç 
 Sheffield Wednesday  Sunderland 
 21:45
 Bein Sports 2
 
@aliokanci",🎙 🔸 ⚽ 🆚 ⏰ 📺 🎙,,,,[],https://twitter.com/KimdeMikrofon/status/1523686649410236417
syllogiSolutions,@syllogiSender,2022-05-09T18:59:34.000Z,"syllogiSolutions
@syllogiSender
·
May 10, 2022","First images from 
@Trackfieldwild
 shooting for 
@ProSportsImages
 at Sheffield Wednesday v Sunderland
EFL Sky Bet League 1
09/05/2022.
Play-Off first leg being processed now... #ProSportsImages",,,,,[],https://twitter.com/syllogiSender/status/1523739470356533252
Sporting Index,@sportingindex,2022-05-09T12:46:10.000Z,"Sporting Index
@sportingindex
·
May 9, 2022"," LEAGUE ONE PLAY-OFF SPECIAL:

Back at Hillsborough this evening, can the Owls overturn Sunderland's first leg lead?

 Get Sheffield Wednesday to win and over 2.5 goals at 11/4.

18+ | http://BeGambleAware.org | Losses may exceed deposit.

#EFL
sportingindex.com
 LEAGUE ONE PLAY-OFF SPECIAL:",⚡ 🦉 ⚡,,,,['https://pbs.twimg.com/media/FSUKK_BXMAAB4SF?format=jpg&name=900x900'],https://twitter.com/sportingindex/status/1523645503111577603
Chutando A Ciegas,@ChutandoACiegas,2022-05-09T20:55:11.000Z,"Chutando A Ciegas
@ChutandoACiegas
·
May 10, 2022","Sheffield Wed. - Sunderland

| ¡El 
@SunderlandAFC
 se clasifica para la final del Play-Off tras empatar en el tiempo de descuento! 

| Lee Gregory ; Patrick Roberts .

| Los “Black Cats” se enfrentarán al 
@wwfcofficial
 en Wembley.

#SHWSUN #EFLPlayOffs #EFL
1
3",🏁 ⚽ ➡,,1,3,['https://pbs.twimg.com/media/FSWDbv0WYAALLnG?format=jpg&name=900x900'],https://twitter.com/ChutandoACiegas/status/1523768566301954048
Footie On TV,@footieonTV,2022-05-10T12:26:00.000Z,"Footie On TV
@footieonTV
·
May 10, 2022","When the rest of the EFL play-off games are - and where to see them.

https://wp.me/Pb2kaf-o
1",⚽ 📺,,,1,['https://pbs.twimg.com/media/FSWF5zhXIAEO1x7?format=png&name=small'],https://twitter.com/footieonTV/status/1524002814594359296
Sky Bet League One,@SkyBetLeagueOne,2022-05-10T09:38:41.000Z,"Sky Bet League One
@SkyBetLeagueOne
·
May 10, 2022","This is what it means! 

 Head over to the #EFL YouTube channel for all the post-match reaction to 
@SunderlandAFC
's Play-Off Semi-Final victory! 

#EFLPlayOffs | #StepUp
youtube.com
Pitchside: Sunderland secure their Play-Off Final spot!
7
42
479",👊 📺 👇,7,42,479,['https://pbs.twimg.com/amplify_video_thumb/1523958565127565313/img/wzYr6QX12RlOCStr.jpg'],https://twitter.com/SkyBetLeagueOne/status/1523960707376717824
BiBet,@BiBetOfficial,2022-05-10T08:17:38.000Z,"BiBet
@BiBetOfficial
·
May 10, 2022","#Sunderland qualify for the EFL League One play-off final. They'll face Wycombe Wanderers at Wembley, with the winner promoted to the EFL Championship.
1",,,,1,[],https://twitter.com/BiBetOfficial/status/1523940314163163137
Chairboys on the Net - Paul Lewis,@GasmanCOTN,2022-05-10T21:40:36.000Z,"Chairboys on the Net - Paul Lewis
@GasmanCOTN
·
May 11, 2022","League One Play-Off Final

What’s it worth (to lose)?

If I understand correctly from the EFL website, IF agreed PRIOR to the match, all net gate receipts can awarded to the loser, rather than split between the two clubs

 https://efl.com/-more/governance/efl-rules--regulations/efl-regulations/section-3-the-league/…

#wycombe #safc #EFLPlayOffs
1
2
3",👇,1,2,3,['https://pbs.twimg.com/media/FSbXbGnXMAQV4vA?format=jpg&name=medium'],https://twitter.com/GasmanCOTN/status/1524142386972176391
The Sack Race,@thesackrace,2022-05-10T09:31:05.000Z,"The Sack Race
@thesackrace
·
May 10, 2022","Happy Birthday to Wycombe's iconic boss Gareth Ainsworth! 

The second longest-serving manager in the #EFL has the chance to win a third promotion in five years when his side fight it out with Sunderland in the League One play-off final 

#Chairboys
2",🎂 🆙,,,2,['https://pbs.twimg.com/media/FSYwAo8XMAE03Ue?format=jpg&name=medium'],https://twitter.com/thesackrace/status/1523958795206119425
talkSPORT 2,@talkSPORT2,2022-05-10T15:58:19.000Z,"talkSPORT 2
@talkSPORT2
·
May 10, 2022","Tonight on 
@talkSPORT2
 

A massive week in the #EFL! 

 𝟔𝐩𝐦:
 Following On: Cricket Collective
 The latest news & reaction

 𝟕𝐩𝐦:
 The EFL Show
 All the Play-Off drama

 Listen → http://talkSPORT.com/Live2

Brought to you with 
@888Sport
 #Ad
1",🚨 👊 ⏰ 🏏 ✅ ⏰ ⚽ ✅ 📻,,,1,['https://pbs.twimg.com/media/FSaI_nyWUAIV_JN?format=jpg&name=900x900'],https://twitter.com/talkSPORT2/status/1524056246952812545
SportzGlobal01,@SportzGlobal01,2022-05-10T01:49:35.000Z,"SportzGlobal01
@SportzGlobal01
·
May 10, 2022","Sunderland manager Alex Neil celebrates Patrick Roberts' stoppage time goal that sends them into the EFL League One play-off Final
Padraig
@Padraigthe4th
·
May 10, 2022
Alex Neil man, I fucking love you 
1",❤,,,1,"['https://pbs.twimg.com/profile_images/1267769385734811649/eaxKKccP_normal.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1523773749878792195/pu/img/ZQ1p2KSRBzRJsRxw.jpg']",https://twitter.com/SportzGlobal01/status/1523842657033850880
EFL,@EFL,2022-05-10T15:57:40.000Z,"EFL
@EFL
·
May 10, 2022","Win an Ultimate Wembley Experience with 
@CazooUK
 at the Sky Bet League One Play-Off Final 2022 

Click here to enter: https://clicks.online.efl.com/form/IFB-62612dcad45814-72450885…

Competition closes at 9 am on 15.05.2022. 

UK only, 18+. T&Cs apply.
1
5
12",⚽ 🏆,1,5,12,['https://pbs.twimg.com/media/FSaI7dzXEAAV2CE?format=jpg&name=medium'],https://twitter.com/EFL/status/1524056081789558795
Take Your Seat,@TakeYourSeatApp,2022-05-10T12:54:51.000Z,"Take Your Seat
@TakeYourSeatApp
·
May 10, 2022","So, with confirmation that 
@wwfcofficial
 will face off against 
@SunderlandAFC
 in the #EFL 
@SkyBetLeagueOne
 Play-Off Final - 

 Who do you think gets promoted to the Championship?

What will the score line be?

#SAFC and #WWFC fans - looking forward to a day at #Wembley?",🤔 ❓,,,,[],https://twitter.com/TakeYourSeatApp/status/1524010076280954880
SportzGlobal01,@SportzGlobal01,2022-05-10T01:50:32.000Z,"SportzGlobal01
@SportzGlobal01
·
May 10, 2022","[Sunderland] qualify for the EFL League One play-off final. They'll face Wycombe Wanderers at Wembley, with the winner promoted to the EFL Championship.
Sunderland AFC
@SunderlandAFC
·
May 10, 2022
RIGHT UNTIL THE VERY END 

#SAFC | #TilTheEnd",✊,,,,"['https://pbs.twimg.com/profile_images/1610999096449327106/yzEAIT1t_normal.jpg', 'https://pbs.twimg.com/media/FSWBcqIXoAAq1ph?format=jpg&name=medium']",https://twitter.com/SportzGlobal01/status/1523842894242717697
Callum Castel,@callumcasteln,2022-05-11T13:16:53.000Z,"Callum Castel
@callumcasteln
·
May 11, 2022","The EFL has now come to the decision that VAR will not be in use for either of the Championship play-off semi-finals. 

There is still a decision to be made on whether it will be used for the final at Wembley.

#NFFC
@nottslivesport
90
109
265",,90,109,265,['https://pbs.twimg.com/media/FSetuAfXEAE9Hd4?format=jpg&name=900x900'],https://twitter.com/callumcasteln/status/1524378008181788672
Edward Walker,@edward_w97,2022-05-11T14:25:06.000Z,"Edward Walker
@edward_w97
·
May 11, 2022","NEW

The 
@d3d4football
 Bumper #EFL League Two Play-Off Preview.

Featuring insight from 
@MTFCMusings
 (#Stags), 
@TheShoeArmy1897
/
@walocmag
 (#ntfc), 
@pieman80
 (#STFC) and 
@AleAndValePod
 (#PVFC)

Bring it on!!!

iT: https://podcasts.apple.com/gb/podcast/the-d3d4-football-podcast/id1616555156?i=1000560529905…

Sp: https://open.spotify.com/episode/1yyIpItvrjRckrt5pPa6P3?si=SO4xI0_tQsyLO1CSmh4kQg…
3
17
30",🚨 🚨,3,17,30,['https://pbs.twimg.com/media/FSe9VZcWQAAvLNz?format=jpg&name=medium'],https://twitter.com/edward_w97/status/1524395177707716608
Edward Walker,@edward_w97,2022-05-11T20:53:08.000Z,"Edward Walker
@edward_w97
·
May 12, 2022","#stockportcounty now back in the driving seat for the National League title and promotion to the #EFL. A point at home to Halifax will do it.

Wrexham are away at Dagenham who themselves could still take that last play-off place off Chesterfield.

Sunday. 3pm. Final day.
3",,,,3,['https://pbs.twimg.com/media/FSgWJXZXMAIfDTR?format=jpg&name=900x900'],https://twitter.com/edward_w97/status/1524492827706769408
Sky Sports Football,@SkyFootball,2022-05-11T16:30:03.000Z,"Sky Sports Football
@SkyFootball
·
May 12, 2022","Round-up of the the final-day action 
Looking ahead to all the upcoming play-offs 
Review of the League One play-off semi-finals 

Listen to the latest episode of the EFL Podcast 
skysports.com
Subscribe to the Sky Sports EFL Podcast
3
1
38",⚽ 👀 🔍 🎧 👇,3,1,38,['https://pbs.twimg.com/media/FSfX02bWQAEylnN?format=jpg&name=900x900'],https://twitter.com/SkyFootball/status/1524426622065160193
Trent End,@NFFC_TrentEnd,2022-05-11T13:10:26.000Z,"Trent End
@NFFC_TrentEnd
·
May 11, 2022","#NFFC Huge EFL decision for Nottingham Forest's play-off semi-final vs Sheffield United revealed (via Nottingham Post)
nottinghampost.com
VAR decision made for Nottingham Forest's play-off semi-final
All the latest Nottingham Forest news as the EFL come to a decision regarding the use of VAR in the upcoming Championship play-off semi-finals
1
2",,,1,2,[],https://twitter.com/NFFC_TrentEnd/status/1524376384688295936
Mark Stephenson,@markstephenson2,2022-05-11T14:46:24.000Z,"Mark Stephenson
@markstephenson2
·
May 11, 2022","So Forest's owner didn't persuade the EFL to introduce VAR for the Championship play-off semis, like their fans complained then? Bet they are already preparing their excuses if they lose.
Callum Castel
@callumcasteln
·
May 11, 2022
The EFL has now come to the decision that VAR will not be in use for either of the Championship play-off semi-finals. 

There is still a decision to be made on whether it will be used for the final at Wembley.

#NFFC

@nottslivesport
1",,,,1,"['https://pbs.twimg.com/profile_images/1454230773217832960/tRCptnKK_normal.jpg', 'https://pbs.twimg.com/media/FSetuAfXEAE9Hd4?format=jpg&name=900x900']",https://twitter.com/markstephenson2/status/1524400538225459200
Jewson,@Jewson,2022-05-11T09:52:58.000Z,"Jewson
@Jewson
·
May 11, 2022","Want to win tickets to the 
@EFL
 Sky Bet League One Play-Off Final for you and a fellow tradie?

Just spot the ball and comment with your answer and which team you support for a chance to win.

T&C's apply: https://bit.ly/3kXVTUW
google.com
 Play-Off Final Competition 
15
2
25",,15,2,25,['https://pbs.twimg.com/media/FSd-raSXEAEIs0_?format=png&name=900x900'],https://twitter.com/Jewson/status/1524326689924390913
The Sportsman,@TheSportsman,2022-05-11T16:00:38.000Z,"The Sportsman
@TheSportsman
·
May 12, 2022"," The Championship play-off semi-finals will NOT have VAR, after the EFL have backtracked on their original decision.

Right call?

#EFLPlayOffs | 
@_The72
thesportsman.com
VAR Scrapped From EFL Play-Offs - For Now...
3
8",📺,3,,8,['https://pbs.twimg.com/media/FSfSc34XwAABX4q?format=jpg&name=900x900'],https://twitter.com/TheSportsman/status/1524419217973551107
Huddersfield Town Family,@htafc_family,2022-05-11T15:09:32.000Z,"Huddersfield Town Family
@htafc_family
·
May 11, 2022","According to reports, the 
@EFL
 has now come to the decision that VAR will not be in use for either of the Championship play-off semi-finals. 

There is still a decision to be made on whether it will be used for the final! 

Make your minds up will you!!
#HTAFC #NFFC #SUFC #LTFC
3
6",💙 ⚽ 🥴,,3,6,['https://pbs.twimg.com/media/FSfG3aTXMAUi1-S?format=png&name=900x900'],https://twitter.com/htafc_family/status/1524406356735926278
Shuja Ahmed Ch.,@iShujaAhmedCh,2022-05-11T16:39:54.000Z,"Shuja Ahmed Ch.
@iShujaAhmedCh
·
May 12, 2022","Round-up of the the final-day action 
Looking ahead to all the upcoming play-offs 
Review of the League One play-off semi-finals 

Listen to the latest episode of the EFL Podcast  #football",⚽ 👀 🔍 🎧 👇,,,,[],https://twitter.com/iShujaAhmedCh/status/1524429101209112576
Blades Addict,@BladesAddict,2022-05-11T14:00:34.000Z,"Blades Addict
@BladesAddict
·
May 11, 2022","Huge EFL decision for Nottingham Forest's play-off semi-final vs Sheffield United revealed #twitterblades #SUFC | Nottingham Post
football-addict.com
Huge EFL decision for Nottingham Forest's play-off semi-final vs Sheff
1",,,,1,[],https://twitter.com/BladesAddict/status/1524389001288900608
Forest News,@forestnews_app,2022-05-11T14:17:35.000Z,"Forest News
@forestnews_app
·
May 11, 2022","Huge EFL decision for Nottingham Forest's play-off semi-final vs Sheffield United revealed:
nottinghampost.com
VAR decision made for Nottingham Forest's play-off semi-final
All the latest Nottingham Forest news as the EFL come to a decision regarding the use of VAR in the upcoming Championship play-off semi-finals",,,,,[],https://twitter.com/forestnews_app/status/1524393285317451776
SportzGlobal01,@SportzGlobal01,2022-05-11T23:39:51.000Z,"SportzGlobal01
@SportzGlobal01
·
May 12, 2022","[Callum Castel-Nuovo] The EFL has now come to the decision that VAR will not be in use for either of the Championship play-off semi-finals. There is still a decision to be made on whether it will be used for the final at Wembley.
Callum Castel
@callumcasteln
·
May 11, 2022
The EFL has now come to the decision that VAR will not be in use for either of the Championship play-off semi-finals. 

There is still a decision to be made on whether it will be used for the final at Wembley.

#NFFC

@nottslivesport",,,,,"['https://pbs.twimg.com/profile_images/1454230773217832960/tRCptnKK_normal.jpg', 'https://pbs.twimg.com/media/FSetuAfXEAE9Hd4?format=jpg&name=900x900']",https://twitter.com/SportzGlobal01/status/1524534785326161922
ahmed boukessira,@AhmedBoukessira,2022-05-11T14:58:42.000Z,"ahmed boukessira
@AhmedBoukessira
·
May 11, 2022",Huge EFL decision for Nottingham Forest’s play-off semi-final vs Sheffield United revealed https://trazodonetab.com/2022/05/11/huge-efl-decision-for-nottingham-forests-play-off-semi-final-vs-sheffield-united-revealed/…,,,,,[],https://twitter.com/AhmedBoukessira/status/1524403632434782209
EFL Communications,@EFL_Comms,2022-05-12T16:30:08.000Z,"EFL Communications
@EFL_Comms
·
May 13, 2022","The EFL confirms that VAR will be used for the Sky Bet Championship Play-Off Final at Wembley Stadium on Sunday 29 May (KO 4:30pm).
133
244
1,329",,133,244,"1,329",[],https://twitter.com/EFL_Comms/status/1524789028968603652
Phil Smith,@Phil__Smith,2022-05-12T16:35:00.000Z,"Phil Smith
@Phil__Smith
·
May 13, 2022","EFL say ‘discussions ongoing’ regarding use of VAR in L1 & L2 play-off finals.

They’ve confirmed it’ll be used in the Champ final. 

#SAFC
14
18
93",,14,18,93,[],https://twitter.com/Phil__Smith/status/1524790254901035008
Sky Sports News,@SkySportsNews,2022-05-12T16:58:54.000Z,"Sky Sports News
@SkySportsNews
·
May 13, 2022","The EFL has confirmed that VAR will be used for the Sky Bet Championship play-off final 
47
111
741",✅,47,111,741,['https://pbs.twimg.com/media/FSkqH1gX0AIA9x8.jpg'],https://twitter.com/SkySportsNews/status/1524796268576395264
BBC Sport,@BBCSport,2022-05-12T17:30:00.000Z,"BBC Sport
@BBCSport
·
May 13, 2022","The EFL has confirmed that VAR will be introduced for the 2021-22 Championship play-off final at Wembley for the first time.

More  #BBCFootball
bbc.co.uk
VAR will be used in the Championship play-off final 
28
21
152",⤵,28,21,152,['https://pbs.twimg.com/media/FSkvkMNXsAAtKJG?format=jpg&name=medium'],https://twitter.com/BBCSport/status/1524804096619778049
𝘙𝘶𝘴𝘴,@_media_journo,2022-05-12T16:53:39.000Z,"𝘙𝘶𝘴𝘴
@_media_journo
·
May 13, 2022","BREAKING: The EFL have confirmed VAR will be in operation at the Championship Play-Off Final (Sun 29 May). Talks remain ongoing regarding VAR in the League One (Sat 21 May) and League Two (Sat 28 May) play-off final. #EFL
1",🎙 📻,,,1,[],https://twitter.com/_media_journo/status/1524794945965592586
Mr Marshall's class,@MrMarshallclass,2022-05-12T18:21:02.000Z,"Mr Marshall's class
@MrMarshallclass
·
May 13, 2022","It seems that it isn't just the pupils & Mr M. who like to sit on the sofa in Y5 
@shireoakce
! This unexpected visitor strolled in during maths. Surely it's a lucky black cat for the 
@SunderlandAFC
 v Wycombe Wanderers 
@efl
 @SkyBetLeagueOne
 Play-off final. Ha'way the Lads!
8",💙,,,8,"['https://pbs.twimg.com/media/FSk86gvXwAAPRf3?format=jpg&name=900x900', 'https://pbs.twimg.com/media/FSk87JgXsAUTZTZ?format=jpg&name=900x900']",https://twitter.com/MrMarshallclass/status/1524816938903404544
James Gillespie,@JM11_GEE,2022-05-12T11:16:46.000Z,"James Gillespie
@JM11_GEE
·
May 12, 2022","Referee for 1st Leg Play-off Luton vs Huddersfield. 
Rob Jones

Seems to like the game moving by all accounts at less than 4a game.But did wave 6 at Ewood Park last month.

Hoping him and his colleagues can remember how to officiate withjout the need for VAR  #Playoffs #EFL",🟨 🙏,,,,['https://pbs.twimg.com/media/FSjaXtgX0AArAVH?format=jpg&name=large'],https://twitter.com/JM11_GEE/status/1524710168520495104
NewsOnePlace.com,@newsoneplace,2022-05-12T08:58:56.000Z,"NewsOnePlace.com
@newsoneplace
·
May 12, 2022","(Chronicle Live):#Sunderland fans hit hardest financially out of #EFL play-off teams research shows : Followers of Sunderland home and away are the hardest hit financial out of the EFL play-off clubs ..
The following media includes potentially sensitive content. Change settings
View",,,,,[],https://twitter.com/newsoneplace/status/1524675481144119296
The Near Post,@TheNearPostEFL,2022-05-12T16:45:43.000Z,"The Near Post
@TheNearPostEFL
·
May 13, 2022","VAR will not be used in the Championship play-off semi-finals, but it will be used in the final. 

The EFL are currently praying that there won’t be any controversial, incorrect calls in the semi-finals! 

#Championship #EFL
EFL Communications
@EFL_Comms
·
May 13, 2022
The EFL confirms that VAR will be used for the Sky Bet Championship Play-Off Final at Wembley Stadium on Sunday 29 May (KO 4:30pm).
Show this thread
2",🤓 😰,,,2,['https://pbs.twimg.com/profile_images/1240203510844657664/geL5g2Fm_normal.jpg'],https://twitter.com/TheNearPostEFL/status/1524792950332526592
Trent End,@NFFC_TrentEnd,2022-05-12T20:36:52.000Z,"Trent End
@NFFC_TrentEnd
·
May 13, 2022","#NFFC EFL confirm huge play-off decision that could impact Nottingham Forest (via Nottingham Post)
nottinghampost.com
EFL confirm VAR will be used in Championship play-off final
All the latest Nottingham Forest news as the EFL come to decision on the use of VAR in the Championship play-off final",,,,,[],https://twitter.com/NFFC_TrentEnd/status/1524851122263015430
LTFC News,@LTFCNews,2022-05-12T17:17:35.000Z,"LTFC News
@LTFCNews
·
May 13, 2022","EFL confirm VAR will be used in Championship play-off final:
lutontoday.co.uk
EFL confirm VAR will be used in Championship play-off final
Referee to get extra help at Wembley",,,,,[],https://twitter.com/LTFCNews/status/1524800968990330880
LutonNews_LTFC,@LutonNews_LTFC,2022-05-12T17:02:38.000Z,"LutonNews_LTFC
@LutonNews_LTFC
·
May 13, 2022","The 
@EFL
 have confirmed that VAR will be in use at the Championship play-off final at Wembley to be staged later this month.
lutontoday.co.uk
EFL confirm VAR will be used in Championship play-off final
Referee to get extra help at Wembley
9",,,,9,[],https://twitter.com/LutonNews_LTFC/status/1524797207249035265
Mike,@VictoriaGooner,2022-05-12T12:48:51.000Z,"Mike
@VictoriaGooner
·
May 12, 2022"," | The match officials for 2021/22 EFL Championship and League 2 Play-Off Semifinals was announced by 
@FA_PGMOL
 and 
@EFL
 (May 13-19)

FLC - R Jones, A Marriner, P Bankes, M Oliver.

FL2 - A Blackhouse, R Joyce,  R Madley, S Stockbridge.

#EFLPlayOffs
efl.com
Referee appointments: Sky Bet Championship and Sky Bet League Two Play-Off Semi-Finals
Match Official appointments have been confirmed for the Sky Bet Championship Play-Off Semi-Finals, as follows:
2",,,,2,['https://pbs.twimg.com/card_img/1610783297524883459/UsUw3fw9?format=jpg&name=medium'],https://twitter.com/VictoriaGooner/status/1524733342863699968
Sheff United Way,@SheffUnitedWay,2022-05-12T16:44:27.000Z,"Sheff United Way
@SheffUnitedWay
·
May 13, 2022","The EFL confirms now that VAR will be used for the Championship Play-Off Final at Wembley Stadium on Sunday 29th May (4:30pm kick off).
Sheff United Way
@SheffUnitedWay
·
May 11, 2022
It has now been confirmed that VAR will not be used for either Championship playoff semi-final. 

Whether that changes for the final at Wembley is currently unclear.

Article: https://examinerlive.co.uk/sport/football/news/var-championship-playoff-sheffield-huddersfield-23926510…
1
6
17",,1,6,17,['https://pbs.twimg.com/profile_images/1605101222817660929/mfH3lPU3_normal.jpg'],https://twitter.com/SheffUnitedWay/status/1524792634069360643
Sky Sports Football,@SkyFootball,2022-05-12T17:02:44.000Z,"Sky Sports Football
@SkyFootball
·
May 13, 2022","The EFL has confirmed that VAR will be used for the Sky Bet Championship play-off final 
From 
Sky Sports News
15
22
177",✅,15,22,177,['https://pbs.twimg.com/media/FSkqH1gX0AIA9x8.jpg'],https://twitter.com/SkyFootball/status/1524797232502931458
Forest News,@forestnews_app,2022-05-12T19:17:36.000Z,"Forest News
@forestnews_app
·
May 13, 2022","EFL confirm huge play-off decision that could impact Nottingham Forest:
nottinghampost.com
EFL confirm VAR will be used in Championship play-off final
All the latest Nottingham Forest news as the EFL come to decision on the use of VAR in the Championship play-off final",,,,,['https://pbs.twimg.com/card_img/1610032617709264896/NlfGX-aZ?format=jpg&name=medium'],https://twitter.com/forestnews_app/status/1524831174354423825
𝙼𝚊𝚝𝚌𝚑𝚍𝚊𝚢 𝙼𝚎𝚖𝚘𝚛𝚢 #Selling-It-All,@matchdaymemory,2022-05-12T18:19:27.000Z,"𝙼𝚊𝚝𝚌𝚑𝚍𝚊𝚢 𝙼𝚎𝚖𝚘𝚛𝚢 #Selling-It-All
@matchdaymemory
·
May 13, 2022",They want to kill the game for spectators at every level - EFL confirms VAR to be used in Championship play-off final at Wembley,,,,,[],https://twitter.com/matchdaymemory/status/1524816539115044865
FWP Championship,@FWPChampionship,2022-05-12T17:42:55.000Z,"FWP Championship
@FWPChampionship
·
May 13, 2022","NEWS: EFL confirms VAR to be used in Championship play-off final at Wembley (via BBC Sport)
bbc.co.uk
VAR to be used in all three EFL play-off finals
VAR will be introduced for the 2021-22 Championship, League One and League Two play-off finals at Wembley.",,,,,['https://pbs.twimg.com/card_img/1608796626155442178/L_rNO-qU?format=jpg&name=small'],https://twitter.com/FWPChampionship/status/1524807346907754497
Championship EFL,@Championship_GO,2022-05-12T17:11:41.000Z,"Championship EFL
@Championship_GO
·
May 13, 2022"," La EFL ha confirmado que el VAR SI se utilizará en la final del Play-off de ascenso partido que se disputará en Wembley el 29 de Mayo.
#Championship",✅,,,,['https://pbs.twimg.com/media/FSktDaRXoAInZJT?format=jpg&name=900x900'],https://twitter.com/Championship_GO/status/1524799487511777280
Huddersfield Town - Yorkshire Live,@ExaminerHTAFC,2022-05-12T19:14:14.000Z,"Huddersfield Town - Yorkshire Live
@ExaminerHTAFC
·
May 13, 2022","EFL confirms VAR will be used for Championship play-off final
examinerlive.co.uk
EFL confirms VAR will be used for Championship play-off final
Both Sheffield United and Huddersfield Town will be hoping they're involved in the final at Wembley
5",,,,5,['https://pbs.twimg.com/card_img/1611030012466970624/0HPdMRjs?format=jpg&name=medium'],https://twitter.com/ExaminerHTAFC/status/1524830328535273492
James Holland,@james_holland11,2022-05-12T17:13:05.000Z,"James Holland
@james_holland11
·
May 13, 2022","The EFL has confirmed VAR will be used for the Championship play-off final. #SUFC #twitterblades
1
2",,1,,2,[],https://twitter.com/james_holland11/status/1524799836998057984
Duduza Moyo,@soccer411,2022-05-12T20:09:08.000Z,"Duduza Moyo
@soccer411
·
May 13, 2022","EFL confirms VAR to be used in Championship play-off final at Wembley
bbc.co.uk
VAR to be used in all three EFL play-off finals
VAR will be introduced for the 2021-22 Championship, League One and League Two play-off finals at Wembley.",,,,,['https://pbs.twimg.com/card_img/1608796626155442178/L_rNO-qU?format=jpg&name=small'],https://twitter.com/soccer411/status/1524844143377272858
